,id,created_at,text,hashtags,user_mention_ids,user_mention_screen_names,retweet_count,favorite_count,in_reply_to_user_id,in_reply_to_screen_name,user_id,user_screen_name,user_name,user_friends_count,user_followers_count,user_favourites_count,user_verfied,user_statuses_count,negative,neutral,positive,sentiment_score,sentiment
4327,D4328,2022-07-09 14:30:27,might readi leap look right ari,,[],[],0,0,,,175060370,Sherm_DUNKIN,sherm DUNKIN hodges,161,186,14,False,14461,0.0,0.865,0.135,0.3612,positive
4328,D4329,2022-07-09 14:28:07,ik someth wrong w caus ice coffe dunkin sound good rn,,[],[],0,0,,,411770490,lexonloud,thotty by nature,501,510,40789,False,18553,0.182,0.647,0.171,-0.0516,negative
4329,D4330,2022-07-09 14:27:57,dunkin donut bahama longer sell big toast longer countri wish resid,,[],[],0,1,,,957471401299996673,kilokyloo,ᵗᵒˣᶦᵃⁿᵃ,1072,1687,29576,False,30182,0.169,0.728,0.103,-0.1779,negative
4330,D4331,2022-07-09 14:27:49,way dunkin donut never fuck breakfast food avail blow,,[],[],0,2,,,974832437435031552,ceetarria,charis 🧸,859,1193,20436,False,38409,0.0,1.0,0.0,0.0,neutral
4331,D4332,2022-07-09 14:27:46,long hair overstimul sometim,,[],[],1,5,,,1359603242267791362,shmoovin_dunkin,peanut 🥜,292,216,40407,False,1883,0.276,0.724,0.0,-0.3947,negative
4332,D4333,2022-07-09 14:27:17,burger king hash brown gt gt gt dunkin hash brown,,[],[],0,2,,,730543872963661824,Mirellaxo_,777,349,476,14093,False,16277,0.0,1.0,0.0,0.0,neutral
4333,D4334,2022-07-09 14:24:49,shoutout man front dunkin told woman tryna cut drive thru line take ass back pay coffe see count chang ur legend,,[],[],0,0,,,1352853619821916160,barefootbaby_,kayla,147,133,5458,False,2638,0.123,0.877,0.0,-0.6808,negative
4334,D4335,2022-07-09 14:24:37,bedraggl twink share know look across dunkin donut wait ice coffe gay cultur,,[],[],0,8,,,1236053172109611008,babybluebeskar,jamie 🪐,142,76,13033,False,1458,0.0,0.921,0.079,0.34,positive
4335,D4336,2022-07-09 14:22:23,im best term director boss boss text ask repli 11pm friday one reason,,[],[],0,1,,,69618931,dunkin_addict,Alex Tomasic,394,109,150,False,8663,0.104,0.896,0.0,-0.5216,negative
4336,D4337,2022-07-09 14:22:09,get stop dunkin donut smell good call local celebr,,[],[],0,15,,,1446801490471960581,maduhlinegp,madeline 💌,630,646,42279,False,7646,0.096,0.758,0.146,0.25,positive
4337,D4338,2022-07-09 14:21:28,ive get dunkin week think im addict refresh,,[],[],0,0,,,513137358,NiyaaLynn_,Niyaaaa🦋,1729,2309,2883,False,80283,0.0,1.0,0.0,0.0,neutral
4338,D4339,2022-07-09 14:21:25,mine one mask local dunkin donut,,[],[],0,5,,,955453555,phayv,Phayvanh Luekhamhan,2542,1794,19497,False,15248,0.0,1.0,0.0,0.0,neutral
4339,D4340,2022-07-09 14:18:37,make back dunkin sprint start,,[],[],0,0,,,1278844665425469440,fferrarifranci,franci💋,158,177,130,False,63,0.0,1.0,0.0,0.0,neutral
4340,D4341,2022-07-09 14:18:35,weather hot sticki that time dunk dicki frost pumpkin that time dicki dunkin,,[176665423],['alpharivelino'],0,17,176665423.0,alpharivelino,1338230112479657984,cimmerian_v,Cimmerian Pervert,524,6008,14874,False,8982,0.0,1.0,0.0,0.0,neutral
4341,D4342,2022-07-09 14:18:27,love much cutiee dunkin,dunknathachai NiyomjeansxDunk,[3436552632],['dunknatachai'],6,13,,,1534715623015559170,mydunkindonut,— schelle 🍩,53,35,598,False,287,0.0,0.656,0.344,0.6369,positive
4342,D4343,2022-07-09 14:17:50,look like someon could use dozen dunkin donut,,[623995122],['tjpw2013'],0,0,623995122.0,tjpw2013,1596608366,GeorgesCrochet,GeorgesCrochet,180,75,3257,False,4955,0.0,0.815,0.185,0.3612,positive
4343,D4344,2022-07-09 14:16:40,dunkin donut rest realli dont hit,,[],[],0,0,,,821069036196864001,cmurphia,Gem🙈🖕🏽,105,68,25271,False,2546,0.0,1.0,0.0,0.0,neutral
4344,D4345,2022-07-09 14:15:59,realli want dunkin,,[],[],0,0,,,1048980018,xorachell1001,☯,226,821,19213,False,37844,0.0,0.653,0.347,0.1513,positive
4345,D4346,2022-07-09 14:15:57,fun friday week took us coloni garden jersey mike lunch burr oak natur center cap drink dunkin donut,KNHSummer,[],[],0,0,,,78194414,DerekBrizendine,Derek Brizendine,363,456,1050,False,14198,0.0,0.883,0.117,0.5106,positive
4346,D4347,2022-07-09 14:15:57,sit pie airport watch famili 6 besid spend 70usd breakfast dunkin chao unfold order wrong good remind ever kid,,[],[],0,2,,,307905127,MikeCupido,Mike Cupido,1058,523,44844,False,4998,0.149,0.788,0.063,-0.5994,negative
4347,D4348,2022-07-09 14:15:38,work dunkin donut put ham egg knee,,[],[],0,0,,,727039238697443329,realbryn,Bryn Anderson,3,12,0,False,320105,0.0,1.0,0.0,0.0,neutral
4348,D4349,2022-07-09 14:15:32,least dunkin way,,[],[],0,0,,,1498735082374324226,jessthedumb,jay,62,76,4541,False,3463,0.0,1.0,0.0,0.0,neutral
4349,D4350,2022-07-09 14:13:00,your love like your read wrong gentlemen specif ask guy would go get dunkin,,[70111948],['joshgondelman'],5,49,,,351260120,DCampoamor,Danielle Campoamor,1169,15859,43223,True,32231,0.207,0.793,0.0,-0.8103,negative
4350,D4351,2022-07-09 14:11:37,never give meet dunkin,,[],[],0,0,,,1195792798357839872,amil58317917,amil,0,5,3,False,135800,0.0,1.0,0.0,0.0,neutral
4351,D4352,2022-07-09 14:11:28,dani pull away dunkin drive thru oh god pumpkin,,[],[],0,1,,,1358837929452445698,Rogue_Cal,rogue / cal 🏳️‍🌈,1534,818,5406,False,7264,0.0,0.87,0.13,0.2732,positive
4352,D4353,2022-07-09 14:10:50,lie daili star ever learn turn gener dunkin donut actual border guard,,[],[],0,0,,,14558138,dgwbirch,Dave “Notorious DGW” Birch,1274,24830,18193,False,125591,0.108,0.892,0.0,-0.4389,negative
4353,D4354,2022-07-09 14:10:24,coffe shop dunkin restaur local taco joint bar heaven la vega babi,,[],[],0,2,53957455.0,k_lamart,53957455,k_lamart,K. Lam,375,23200,3913,False,1128,0.0,0.776,0.224,0.6166,positive
4354,D4355,2022-07-09 14:10:01,dunkin ice coffe aint ho realli think lace shit way tweak,,[],[],0,2,,,445068987,fonzfranc,Scotch Bonnet Spice 🇹🇹,1003,21410,44004,True,364738,0.192,0.723,0.085,-0.5207,negative
4355,D4356,2022-07-09 14:08:20,eat dunkin donut like share comment,,[],[],0,0,,,1476742116,personalfitnes3,PersonalFitness3🏋🏻‍♀️,4497,6940,59559,False,836595,0.0,0.565,0.435,0.7324,positive
4356,D4357,2022-07-09 14:07:55,girl made coffe dunkin donut,,[1231348024728748032],['RepMontague'],0,0,1.231348024728748e+18,RepMontague,1365833693508628481,JMetz82,jay.metz82,720,109,8017,False,11668,0.0,1.0,0.0,0.0,neutral
4357,D4358,2022-07-09 14:06:54,eat dunkin donut 1 2 time week fat,,[],[],0,1,,,1493995717,KatarinaMW,kat👽,159,201,36677,False,13860,0.0,1.0,0.0,0.0,neutral
4358,D4359,2022-07-09 14:06:32,feel like shorti appli pressur bc work wife treat like queen bring surpris dunkin taco bell lmao,,[],[],0,0,,,1270491194083217417,ayeedesiiii_,DESI FLACKO.,205,252,8971,False,13030,0.065,0.589,0.346,0.8602,positive
4359,D4360,2022-07-09 14:06:16,haha damn right,,"[53974961, 902256170]","['jacktwatter', 'hum_dunkin']",0,0,53974961.0,jacktwatter,1250769153683787776,aimijayne_17,Aimi Oatley,540,37,978,False,293,0.371,0.137,0.492,0.2225,positive
4360,D4361,2022-07-09 14:05:25,babi first dunkin,,[],[],0,4,,,1406361885981696002,DlPUlNHONEY,‏ًً,727,1552,9152,False,16234,0.0,1.0,0.0,0.0,neutral
4361,D4362,2022-07-09 14:04:57,goin dunkin,,[],[],0,0,,,71148318,cookiethot,bookie,139,25,1186,False,8545,0.0,1.0,0.0,0.0,neutral
4362,D4363,2022-07-09 14:04:50,ron stop dunkin haddam honor go zoo need get mous coffe,,[],[],0,2,,,1035981481934565378,beckyxxina,Becky🌸,125,72,20606,False,2651,0.06,0.821,0.119,0.3818,positive
4363,D4364,2022-07-09 14:04:31,hope dunkin east coast better chicago realli went downhil post,,[819311104631377920],['CLTPhishChick'],0,1,8.193111046313779e+17,CLTPhishChick,43918877,cbruno33,Brun⭕,674,678,8094,False,11776,0.0,0.752,0.248,0.6808,positive
4364,D4365,2022-07-09 14:04:03,hello fellow human today everyon favorit eco unfriendli compani dunkin donut use two million cup per year beverag know climat chang real thing stay updat carbon tweet follow,,[],[],1,0,,,1329492481248014336,carboncompanies,environmental footprints,0,149,0,False,83267,0.0,0.899,0.101,0.6331,positive
4365,D4366,2022-07-09 14:03:33,get new york immedi crave dunkin like vision blur cant think anyth dunkin rn,,[],[],0,4,,,3193700119,checkinouturmom,Elizabeth,36,25,628,False,935,0.0,0.854,0.146,0.3071,positive
4366,D4367,2022-07-09 14:03:33,cool meanwhil biden think work 7 11 dunkin donut 2016 fail mayor race turn home state,,[4493690952],['HanuKarlapalem'],0,1,4493690952.0,HanuKarlapalem,1434981985768902657,CrassYourMom,CRASS’ BREAKFAST TACOS,715,540,9090,False,6426,0.108,0.817,0.075,-0.25,negative
4367,D4368,2022-07-09 14:02:04,got dunkin coffe final,,[],[],0,2,,,1346167253075689472,loongoon57,🌱Maddy🌱,235,262,28091,False,11250,0.0,1.0,0.0,0.0,neutral
4368,D4369,2022-07-09 14:01:46,fell knee wail dunkin park lot,,[],[],1,22,,,990774680448651264,26WAHLSTROM,kelly,819,2100,239658,False,76478,0.0,1.0,0.0,0.0,neutral
4369,D4370,2022-07-09 14:01:17,never life j wors experi dunkin hash brown mush coffe grain straight syrup paid sprite told go fridg sprite howev self serv kiosk menu,,[8771022],['dunkindonuts'],0,0,8771022.0,dunkindonuts,402911880,Christinyo,Christin Williams,800,261,276,False,2204,0.09,0.878,0.032,-0.5267,negative
4370,D4371,2022-07-09 14:00:27,need dunkin like witch old,,[],[],0,2,,,1227341348480512000,IvanBishop8,ibishop08,1990,1039,22861,False,30299,0.25,0.5,0.25,0.0,neutral
4371,D4372,2022-07-09 13:59:36,dunkin make worst donut,,[],[],0,0,,,508003769,Selame23,Selame Yohannes 🇺🇸,340,204,45563,False,9583,0.506,0.494,0.0,-0.6249,negative
4372,D4373,2022-07-09 13:58:09,dunkin cultur center commun,,[],[],0,2,,,3587598612,jphurrah,jphurrah,1456,472,13440,False,7620,0.0,1.0,0.0,0.0,neutral
4373,D4374,2022-07-09 13:57:35,thought 8 hash brown dunkin donut 6 smh hate countri,,[],[],0,0,,,970485789296558081,HuntsGabriel,GRAND HUNTER OF THE ANGELIC ORDER (REPTOID HUNTER),1254,408,1395,False,137214,0.282,0.718,0.0,-0.7424,negative
4374,D4375,2022-07-09 13:57:21,nooo dunkin,,[2342261124],['MEDlClNEHES'],0,1,2342261124.0,MEDlClNEHES,800861924,goldenbootslrh,sara 🖤,791,1788,32903,False,21842,0.0,1.0,0.0,0.0,neutral
4375,D4376,2022-07-09 13:56:07,dunkin donut count damn day gone give damn egg chees croissant bitch bacon,,[],[],0,0,,,324104554,TheyLoveTbabyy,NurseTerri’Ana💜,600,1297,1816,False,57891,0.362,0.638,0.0,-0.8633,negative
4376,D4377,2022-07-09 13:55:41,guy dunkin donut said 37 chanc recess soon also said look small field saratoga year,,[],[],0,1,,,1314730841419984897,jackkim36,Gulf-SchemePark,15,437,32848,False,11694,0.094,0.839,0.067,-0.2023,negative
4377,D4378,2022-07-09 13:54:36,dunkin owe da ask one pump syrup put like 50 least starbuck listen,,[],[],0,0,,,2592028005,Bambinukits,Mal🤍,176,37,45007,False,3060,0.0,0.898,0.102,0.3612,positive
4378,D4379,2022-07-09 13:54:31,got call gay cuz put sun screen,,[],[],0,16,1.221616437552472e+18,dunkin_nyc,1221616437552472064,dunkin_nyc,DunkinGay.eth,640,4240,18465,False,2928,0.0,1.0,0.0,0.0,neutral
4379,D4380,2022-07-09 13:54:22,grip hash brown dunkin donut life,,[],[],0,0,,,946794350,seaybailee,b,612,405,48862,False,17497,0.0,1.0,0.0,0.0,neutral
4380,D4381,2022-07-09 13:51:57,run late work stop dunkin,,[],[],0,8,,,1069860200901939200,sidehole,angel,114,1976,57858,False,74280,0.138,0.862,0.0,-0.1531,negative
4381,D4382,2022-07-09 13:50:51,strawberri dragonfruit lemonad dunkin,,[],[],0,1,,,442004406,_maysss_,Mayyah,267,352,4291,False,9261,0.0,1.0,0.0,0.0,neutral
4382,D4383,2022-07-09 13:49:20,never understood huge rave whole ice coffe trend well get oh world run dunkin,,[],[],0,4,,,1262870099284963329,EdilinlopV,"Edilin Lopez, MD",209,203,684,False,148,0.0,0.85,0.15,0.5267,positive
4383,D4384,2022-07-09 13:49:17,strawberri coolata dunkin migo welcom,,[],[],0,2,,,2416562343,country103_,CountMoney™,1299,1903,28349,False,126967,0.0,0.7,0.3,0.4588,positive
4384,D4385,2022-07-09 13:48:38,dunkin donut got best hash brown,,[],[],0,0,,,1123056898092294144,gunsNcheetos,‹‹|›› KXOR 🃏,309,202,94168,False,33124,0.0,0.588,0.412,0.6369,positive
4385,D4386,2022-07-09 13:48:18,dunkin realli gave entir ass sandwich uncook said bitch,,[],[],0,3,,,964289627719897088,BEEZLEBEE_,bee,491,361,13012,False,7649,0.36,0.64,0.0,-0.8074,negative
4386,D4387,2022-07-09 13:47:50,go reward dunkin,,[],[],0,4,1583711089.0,danimichell18,1583711089,danimichell18,michell 🤍,599,614,33496,False,3434,0.0,0.694,0.306,0.6077,positive
4387,D4388,2022-07-09 13:45:48,dunkin truli like sugar milk coffe flavor lite,,[],[],0,1,,,413384908,rebeccawooch,d'glester hardunkichud,361,359,2693,False,6266,0.0,0.625,0.375,0.6597,positive
4388,D4389,2022-07-09 13:45:12,miss specifi starbuck dunkin black gourmet sweeten unsweeten gourmet hit differ,,[],[],0,0,,,42537246,Deznere,Dez,1675,946,12929,False,21297,0.078,0.922,0.0,-0.1531,negative
4389,D4390,2022-07-09 13:44:29,danc play compress shit dunkin morn love,,[],[],0,0,,,1119313215291383809,Saffron_Thread,"prepaso, summer's wizard",91,5,12541,False,1889,0.165,0.55,0.284,0.3818,positive
4390,D4391,2022-07-09 13:43:19,im good im dunkin rn slay,,[1113258078504226816],['swiftjareau'],0,0,1.1132580785042268e+18,swiftjareau,1365773319845380106,iheartalvez,leah beah🧸,716,1766,13940,False,31643,0.0,0.624,0.376,0.639,positive
4391,D4392,2022-07-09 13:42:47,dont get dunkin got rid blend coffe suppos 111 today like,,[],[],0,1,,,738185312,peachy_virgo_,no this is patrick,665,780,87544,False,78500,0.0,0.878,0.122,0.3612,positive
4392,D4393,2022-07-09 13:41:26,peopl pull dunkin order weirdest shit employe never heard make rest us wait like 10 minut,,[],[],0,4,,,1065617495833354241,gabelsalle,Gabriel LaSalle,97,32,7876,False,252,0.153,0.778,0.069,-0.4588,negative
4393,D4394,2022-07-09 13:40:20,pleas continu support ukrain weapon money humanitarian aid imagin hell civilian live get dunkin donut,UkraineWar,"[630995607, 1338994562090602497]","['DefenceU', 'SecDef']",0,0,630995607.0,DefenceU,955500185685299202,BioSlammer,Speak Out Against The Madness,59,33,369,False,909,0.0,0.71,0.29,0.8481,positive
4394,D4395,2022-07-09 13:39:58,dunkin,,[1477274397098528770],['cuntyelan'],0,0,1.4772743970985288e+18,cuntyelan,2510654374,josemporres5,jose Porres,139,58,2670,False,256,0.0,1.0,0.0,0.0,neutral
4395,D4396,2022-07-09 13:37:53,probabl wordplay dunkin donut funni team name race,,[1430555297383391235],['FallonHolic_'],0,2,1.4305552973833912e+18,FallonHolic_,133687333,Ghost_7,Ghost 🍀,2420,2502,177002,False,149039,0.0,0.818,0.182,0.4404,positive
4396,D4397,2022-07-09 13:36:40,dunkin ball ur mouth raaaahhh,,[1365907271927156736],['ScruffieSFL'],0,3,1.3659072719271567e+18,ScruffieSFL,1291623828741935106,poobii_,🏳️‍⚧️ poobii 🏳️‍⚧️,706,298,37327,False,8066,0.0,1.0,0.0,0.0,neutral
4397,D4398,2022-07-09 13:36:30,lyin kamala harri grew canada mother india accent joe crow biden said need work dunkin donut joke father call tell jamaican dont identifi black also remind,,[],[],0,1,,,931961869992161280,PolizziThomas,Deplorable Tommy P.,19029,17812,33823,False,68771,0.036,0.964,0.0,-0.2235,negative
4398,D4399,2022-07-09 13:35:38,person take order dunkin ask milk want said oat went thought,,"[1043256108041871361, 1332332357236502530, 1484695324375633920]","['clearbelofHeide', 'FemboyPaganism', 'tttt_takes']",0,3,1.0432561080418714e+18,clearbelofHeide,1058826096,gayjemma,Jemma ☭🏳️‍⚧️💛🤍💜🖤,1059,526,92111,False,14667,0.0,1.0,0.0,0.0,neutral
4399,D4400,2022-07-09 13:32:10,time dunkin run,,[],[],0,0,,,1189721760092082182,kitakerrien,Nail Goddess 💅🏽🧝🏾‍♀️,36,57,1357,False,5640,0.0,1.0,0.0,0.0,neutral
4400,D4401,2022-07-09 13:30:50,bitch bout dunkin life mo,,[],[],0,2,,,1545239148906397696,talibanbride,Liz,19,7,73,False,75,0.278,0.584,0.138,-0.4427,negative
4401,D4402,2022-07-09 13:30:35,nah im im gonna uber jfk penn stay night lmao ive done im comfier fuck hotel there dunkin anyway ill drink ice coffe night read fanfic,,[],[],0,0,34543280.0,SageAshworth,34543280,SageAshworth,mullet champ,178,366,84805,False,42872,0.079,0.847,0.073,0.1779,positive
4402,D4403,2022-07-09 13:30:26,today pageant lineup hell high water tournament austin hun came snatch crown,,[],[],0,11,,,1221616437552472064,dunkin_nyc,DunkinGay.eth,640,4240,18465,False,2928,0.204,0.796,0.0,-0.6808,negative
4403,D4404,2022-07-09 13:29:36,jewish angl ye,,"[1540136107, 1011254115953987585]","['treysanatomy', 'kwhitaker_']",0,1,1540136107.0,treysanatomy,1221616437552472064,dunkin_nyc,DunkinGay.eth,640,4240,18465,False,2928,0.0,0.585,0.415,0.5499,positive
4404,D4405,2022-07-09 13:29:28,dunkin made coffe perfect gonna good day,,[],[],0,2,,,20205522,DrewSkywalker,Drew,590,915,13714,False,91109,0.0,0.602,0.398,0.765,positive
4405,D4406,2022-07-09 13:29:13,mom got dunkin today major w,,[],[],0,1,,,1365907271927156736,ScruffieSFL,🏳️‍⚧️scruffie but im dying🏳️‍⚧️,656,388,171930,False,26611,0.0,1.0,0.0,0.0,neutral
4406,D4407,2022-07-09 13:28:45,got swindl dunkin person front paid like yeah ill pay forward 25 02 fml lmaoo,,[],[],0,1,,,455451819,Dylan__Burkhart,dylan,756,280,4531,False,5662,0.136,0.712,0.152,0.128,positive
4407,D4408,2022-07-09 13:27:46,50 meter walk hous lemeri find left right jollibe red ribbon mcdo greenwhich dunkin donut 7 11 2 privat hospit mani tokw relat,,[],[],0,0,,,1102048952830980097,kyjogml,ᵏᵃʸᵉˡ,154,186,17513,False,15095,0.0,1.0,0.0,0.0,neutral
4408,D4409,2022-07-09 13:27:36,lol well cant help like coffe coffe goe grew dunkin doughnut treat accomplish someth good school etc differ prefer respect,,[259391377],['schultzy8897'],0,1,259391377.0,schultzy8897,62103102,ravensfan86,ravensfan86,1055,575,34946,False,17976,0.039,0.629,0.332,0.9407,positive
4409,D4410,2022-07-09 13:27:29,u tri dunkin one underr bc dunkin famou donut chain bc krispi kreme still classic best place get chocol,,[1200819116300328962],['jiiwaabe'],0,1,1.200819116300329e+18,jiiwaabe,1220163830505824256,XaosInsyde,Ran,198,113,288,False,3638,0.0,0.858,0.142,0.7783,positive
4410,D4411,2022-07-09 13:27:14,16 year old dunkin donut employe lexi irbi took stand sexual harass workplac shift wednesday,,[],[],0,2,,,95943579,tnewmstweet,Tim Newman,4988,2636,14077,False,46043,0.143,0.857,0.0,-0.5423,negative
4411,D4412,2022-07-09 13:25:52,dunkin hash brown simpli must crack,,[],[],0,1,,,776820452551426048,xlfalafelmeal42,no country for old ben,704,72,14761,False,9402,0.0,1.0,0.0,0.0,neutral
4412,D4413,2022-07-09 13:25:17,bring back dunkin sobe coolata,,[],[],0,1,,,1324533914690560000,Hotdogheath,heath’s evil twin,217,137,49133,False,7967,0.0,1.0,0.0,0.0,neutral
4413,D4414,2022-07-09 13:25:16,im slut dunkin,,[],[],0,0,,,1423732652897488900,godsmackren,ren,8,30,207,False,385,0.487,0.513,0.0,-0.5859,negative
4414,D4415,2022-07-09 13:25:07,let happi china seem want reveng lol,,[1298836829148459008],['rainyshore'],0,4,902256170.0,hum_dunkin,902256170,hum_dunkin,hum dunkin,923,1460,129392,False,22942,0.255,0.386,0.359,0.4363,positive
4415,D4416,2022-07-09 13:24:40,ice latt sugar dunkin long day fuhh,,[],[],0,0,,,1039711058,faddulous,darolin,138,155,7860,False,18925,0.18,0.82,0.0,-0.296,negative
4416,D4417,2022-07-09 13:24:22,make tip make bc slow cri got dunkin that plu least,,[4146645496],['sebpdf'],0,0,4146645496.0,sebpdf,817953263593095168,kaitlinoliverr,kaitlin oliver,772,556,65448,False,23230,0.071,0.929,0.0,-0.2617,negative
4417,D4418,2022-07-09 13:24:19,frozen coffe give diabet,dunkin,[],[],0,0,,,1477274397098528770,cuntyelan,jay,21,3,37,False,426,0.0,0.676,0.324,0.34,positive
4418,D4419,2022-07-09 13:23:09,tell peopl shave leg,,[902256170],['hum_dunkin'],0,1,902256170.0,hum_dunkin,1449093937097023494,RockNRollMoomin,It Is The Year 2016,183,74,15451,False,8298,0.0,1.0,0.0,0.0,neutral
4419,D4420,2022-07-09 13:20:02,miss dunkin much,,[],[],0,0,,,1177980164350693382,emmalaylay2,Emmzz🤍,237,274,4932,False,2029,0.286,0.714,0.0,-0.1531,negative
4420,D4421,2022-07-09 13:19:54,see especi read book mention way peopl talk china disturb,,[1298836829148459008],['rainyshore'],0,9,1.298836829148459e+18,rainyshore,902256170,hum_dunkin,hum dunkin,923,1460,129392,False,22942,0.175,0.825,0.0,-0.6418,negative
4421,D4422,2022-07-09 13:18:46,tbh chocol rate basic high standard bc fav choco drink dunkin essenti liquid chocol underwhelm,,[1200819116300328962],['jiiwaabe'],0,1,1.200819116300329e+18,jiiwaabe,1220163830505824256,XaosInsyde,Ran,198,113,288,False,3638,0.0,0.897,0.103,0.4588,positive
